document_path,cited_url,normalized_url,registry_state,source_id,host
docs/44-kong-multicloud-study-roadmap.md,https://developer.konghq.com/plugins/harness-waap/),https://developer.konghq.com/plugins/harness-waap,registered,K-017,developer.konghq.com
docs/44-kong-multicloud-study-roadmap.md,https://developer.konghq.com/plugins/openid-connect/)),https://developer.konghq.com/plugins/openid-connect,contextual,,developer.konghq.com
docs/44-kong-multicloud-study-roadmap.md,https://developer.konghq.com/plugins/opentelemetry/),https://developer.konghq.com/plugins/opentelemetry,registered,K-008,developer.konghq.com
docs/44-kong-multicloud-study-roadmap.md,https://developer.konghq.com/plugins/prometheus/)),https://developer.konghq.com/plugins/prometheus,registered,K-007,developer.konghq.com
docs/44-kong-multicloud-study-roadmap.md,https://developer.konghq.com/terraform/)),https://developer.konghq.com/terraform,contextual,,developer.konghq.com
docs/44-kong-multicloud-study-roadmap.md,https://docs.traceable.ai/docs/kong),https://docs.traceable.ai/docs/kong,registered,TR-001,docs.traceable.ai
docs/44-kong-multicloud-study-roadmap.md,https://gateway-api.sigs.k8s.io/docs/concepts/api-overview/)),https://gateway-api.sigs.k8s.io/docs/concepts/api-overview,contextual,,gateway-api.sigs.k8s.io
docs/44-kong-multicloud-study-roadmap.md,https://gateway-api.sigs.k8s.io/docs/concepts/conformance/)),https://gateway-api.sigs.k8s.io/docs/concepts/conformance,contextual,,gateway-api.sigs.k8s.io
docs/44-kong-multicloud-study-roadmap.md,https://opentelemetry.io/docs/collector/internal-telemetry/)),https://opentelemetry.io/docs/collector/internal-telemetry,contextual,,opentelemetry.io
docs/44-kong-multicloud-study-roadmap.md,https://www.rfc-editor.org/info/rfc9700/),https://www.rfc-editor.org/info/rfc9700,contextual,,www.rfc-editor.org
docs/45-api-management-industry-practices.md,https://aws.amazon.com/builders-library/making-retries-safe-with-idempotent-APIs/),https://aws.amazon.com/builders-library/making-retries-safe-with-idempotent-APIs,contextual,,aws.amazon.com
docs/45-api-management-industry-practices.md,https://aws.amazon.com/message/11201/)),https://aws.amazon.com/message/11201,contextual,,aws.amazon.com
docs/45-api-management-industry-practices.md,https://blog.modelcontextprotocol.io/posts/2026-07-28/),https://blog.modelcontextprotocol.io/posts/2026-07-28,contextual,,blog.modelcontextprotocol.io
docs/45-api-management-industry-practices.md,https://csrc.nist.gov/pubs/sp/800/207/a/final),https://csrc.nist.gov/pubs/sp/800/207/a/final,contextual,,csrc.nist.gov
docs/45-api-management-industry-practices.md,https://developer.konghq.com/ai-gateway/),https://developer.konghq.com/ai-gateway,contextual,,developer.konghq.com
docs/45-api-management-industry-practices.md,https://developer.konghq.com/ai-gateway/ai-providers/)),https://developer.konghq.com/ai-gateway/ai-providers,contextual,,developer.konghq.com
docs/45-api-management-industry-practices.md,https://developer.konghq.com/gateway/cp-dp-communication/),https://developer.konghq.com/gateway/cp-dp-communication,registered,K-002,developer.konghq.com
docs/45-api-management-industry-practices.md,https://developer.konghq.com/gateway/hybrid-mode/),https://developer.konghq.com/gateway/hybrid-mode,registered,K-001,developer.konghq.com
docs/45-api-management-industry-practices.md,https://docs.cloud.google.com/apigee/docs/api-platform/get-started/ai-capabilities),https://docs.cloud.google.com/apigee/docs/api-platform/get-started/ai-capabilities,contextual,,docs.cloud.google.com
docs/45-api-management-industry-practices.md,https://docs.cloud.google.com/apigee/docs/hybrid/shared-responsibility-model),https://docs.cloud.google.com/apigee/docs/hybrid/shared-responsibility-model,contextual,,docs.cloud.google.com
docs/45-api-management-industry-practices.md,https://docs.cloud.google.com/apigee/docs/hybrid/v1.16/what-is-hybrid),https://docs.cloud.google.com/apigee/docs/hybrid/v1.16/what-is-hybrid,registered,G-005,docs.cloud.google.com
docs/45-api-management-industry-practices.md,https://docs.mulesoft.com/gateway/latest/)),https://docs.mulesoft.com/gateway/latest,contextual,,docs.mulesoft.com
docs/45-api-management-industry-practices.md,https://docs.mulesoft.com/runtime-fabric/latest/),https://docs.mulesoft.com/runtime-fabric/latest,contextual,,docs.mulesoft.com
docs/45-api-management-industry-practices.md,https://docs.stripe.com/api/idempotent_requests?lang=curl),https://docs.stripe.com/api/idempotent_requests?lang=curl,contextual,,docs.stripe.com
docs/45-api-management-industry-practices.md,https://engineering.fb.com/2021/10/05/networking-traffic/outage-details/)),https://engineering.fb.com/2021/10/05/networking-traffic/outage-details,contextual,,engineering.fb.com
docs/45-api-management-industry-practices.md,https://gateway-api.sigs.k8s.io/docs/concepts/conformance/),https://gateway-api.sigs.k8s.io/docs/concepts/conformance,contextual,,gateway-api.sigs.k8s.io
docs/45-api-management-industry-practices.md,https://gateway-api.sigs.k8s.io/docs/concepts/roles-and-personas/),https://gateway-api.sigs.k8s.io/docs/concepts/roles-and-personas,contextual,,gateway-api.sigs.k8s.io
docs/45-api-management-industry-practices.md,https://github.com/cloudevents/spec/blob/ce%40v1.0.2/cloudevents/primer.md),https://github.com/cloudevents/spec/blob/ce%40v1.0.2/cloudevents/primer.md,contextual,,github.com
docs/45-api-management-industry-practices.md,https://hl7.org/fhir/smart-app-launch/STU2.2/backend-services.html),https://hl7.org/fhir/smart-app-launch/STU2.2/backend-services.html,contextual,,hl7.org
docs/45-api-management-industry-practices.md,https://hl7.org/fhir/uv/bulkdata/OperationDefinition-export.html),https://hl7.org/fhir/uv/bulkdata/OperationDefinition-export.html,contextual,,hl7.org
docs/45-api-management-industry-practices.md,https://learn.microsoft.com/en-us/azure/api-management/api-management-gateways-overview),https://learn.microsoft.com/en-us/azure/api-management/api-management-gateways-overview,registered,M-001,learn.microsoft.com
docs/45-api-management-industry-practices.md,https://learn.microsoft.com/en-us/azure/api-management/genai-gateway-capabilities),https://learn.microsoft.com/en-us/azure/api-management/genai-gateway-capabilities,contextual,,learn.microsoft.com
docs/45-api-management-industry-practices.md,https://learn.microsoft.com/en-us/azure/api-management/self-hosted-gateway-support-policies),https://learn.microsoft.com/en-us/azure/api-management/self-hosted-gateway-support-policies,registered,M-003,learn.microsoft.com
docs/45-api-management-industry-practices.md,https://learn.microsoft.com/en-us/azure/api-management/workspaces-overview),https://learn.microsoft.com/en-us/azure/api-management/workspaces-overview,registered,M-004,learn.microsoft.com
docs/45-api-management-industry-practices.md,https://modelcontextprotocol.io/specification/2026-07-28/basic/authorization),https://modelcontextprotocol.io/specification/2026-07-28/basic/authorization,contextual,,modelcontextprotocol.io
docs/45-api-management-industry-practices.md,https://openid.net/specs/fapi-security-profile-2_0-final.html),https://openid.net/specs/fapi-security-profile-2_0-final.html,contextual,,openid.net
docs/45-api-management-industry-practices.md,https://opentelemetry.io/docs/collector/resiliency/),https://opentelemetry.io/docs/collector/resiliency,contextual,,opentelemetry.io
docs/45-api-management-industry-practices.md,https://opentelemetry.io/docs/specs/semconv/http/)),https://opentelemetry.io/docs/specs/semconv/http,contextual,,opentelemetry.io
docs/45-api-management-industry-practices.md,https://owasp.org/www-project-api-security/),https://owasp.org/www-project-api-security,contextual,,owasp.org
docs/45-api-management-industry-practices.md,https://slsa.dev/spec/v1.2/),https://slsa.dev/spec/v1.2,contextual,,slsa.dev
docs/45-api-management-industry-practices.md,https://spec.openapis.org/oas/),https://spec.openapis.org/oas,contextual,,spec.openapis.org
docs/45-api-management-industry-practices.md,https://sre.google/sre-book/addressing-cascading-failures/),https://sre.google/sre-book/addressing-cascading-failures,contextual,,sre.google
docs/45-api-management-industry-practices.md,https://sre.google/sre-book/handling-overload/)),https://sre.google/sre-book/handling-overload,contextual,,sre.google
docs/45-api-management-industry-practices.md,https://www.asyncapi.com/docs/reference/specification/v3.1.0)),https://www.asyncapi.com/docs/reference/specification/v3.1.0,contextual,,www.asyncapi.com
docs/45-api-management-industry-practices.md,https://www.atlassian.com/blog/how-we-build/post-incident-review-april-2022-outage)),https://www.atlassian.com/blog/how-we-build/post-incident-review-april-2022-outage,contextual,,www.atlassian.com
docs/45-api-management-industry-practices.md,https://www.hl7.org/fhir/security.html)),https://www.hl7.org/fhir/security.html,contextual,,www.hl7.org
docs/45-api-management-industry-practices.md,https://www.nist.gov/publications/artificial-intelligence-risk-management-framework-generative-artificial-intelligence),https://www.nist.gov/publications/artificial-intelligence-risk-management-framework-generative-artificial-intelligence,contextual,,www.nist.gov
docs/45-api-management-industry-practices.md,https://www.rfc-editor.org/info/rfc9700/),https://www.rfc-editor.org/info/rfc9700,contextual,,www.rfc-editor.org
docs/45-api-management-industry-practices.md,https://www.rfc-editor.org/rfc/rfc8705.html),https://www.rfc-editor.org/rfc/rfc8705.html,contextual,,www.rfc-editor.org
docs/45-api-management-industry-practices.md,https://www.rfc-editor.org/rfc/rfc9110.html),https://www.rfc-editor.org/rfc/rfc9110.html,registered,RFC-001,www.rfc-editor.org
docs/45-api-management-industry-practices.md,https://www.rfc-editor.org/rfc/rfc9449.html),https://www.rfc-editor.org/rfc/rfc9449.html,contextual,,www.rfc-editor.org
docs/45-api-management-industry-practices.md,https://www.rfc-editor.org/rfc/rfc9728.html)),https://www.rfc-editor.org/rfc/rfc9728.html,contextual,,www.rfc-editor.org
docs/45-api-management-industry-practices.md,https://www.w3.org/TR/trace-context/),https://www.w3.org/TR/trace-context,contextual,,www.w3.org
docs/47-kong-enterprise-platform-strategy.md,https://developer.konghq.com/deck/gateway/),https://developer.konghq.com/deck/gateway,registered,K-006,developer.konghq.com
docs/47-kong-enterprise-platform-strategy.md,https://developer.konghq.com/deck/gateway/sync/)),https://developer.konghq.com/deck/gateway/sync,contextual,,developer.konghq.com
docs/47-kong-enterprise-platform-strategy.md,https://developer.konghq.com/gateway/audit-logs/)),https://developer.konghq.com/gateway/audit-logs,contextual,,developer.konghq.com
docs/47-kong-enterprise-platform-strategy.md,https://developer.konghq.com/gateway/configuration/)),https://developer.konghq.com/gateway/configuration,contextual,,developer.konghq.com
docs/47-kong-enterprise-platform-strategy.md,https://developer.konghq.com/gateway/cp-dp-communication/)),https://developer.konghq.com/gateway/cp-dp-communication,registered,K-002,developer.konghq.com
docs/47-kong-enterprise-platform-strategy.md,https://developer.konghq.com/gateway/entities/license/),https://developer.konghq.com/gateway/entities/license,contextual,,developer.konghq.com
docs/47-kong-enterprise-platform-strategy.md,https://developer.konghq.com/gateway/entities/rbac/),https://developer.konghq.com/gateway/entities/rbac,contextual,,developer.konghq.com
docs/47-kong-enterprise-platform-strategy.md,https://developer.konghq.com/gateway/entities/workspace/),https://developer.konghq.com/gateway/entities/workspace,contextual,,developer.konghq.com
docs/47-kong-enterprise-platform-strategy.md,https://developer.konghq.com/gateway/hybrid-mode/),https://developer.konghq.com/gateway/hybrid-mode,registered,K-001,developer.konghq.com
docs/47-kong-enterprise-platform-strategy.md,https://developer.konghq.com/gateway/monitoring/),https://developer.konghq.com/gateway/monitoring,contextual,,developer.konghq.com
docs/47-kong-enterprise-platform-strategy.md,https://developer.konghq.com/gateway/rate-limiting/strategies/),https://developer.konghq.com/gateway/rate-limiting/strategies,contextual,,developer.konghq.com
docs/47-kong-enterprise-platform-strategy.md,https://developer.konghq.com/gateway/secrets-management/),https://developer.konghq.com/gateway/secrets-management,contextual,,developer.konghq.com
docs/47-kong-enterprise-platform-strategy.md,https://developer.konghq.com/gateway/self-managed-migration/),https://developer.konghq.com/gateway/self-managed-migration,contextual,,developer.konghq.com
docs/47-kong-enterprise-platform-strategy.md,https://developer.konghq.com/gateway/upgrade/)),https://developer.konghq.com/gateway/upgrade,contextual,,developer.konghq.com
docs/47-kong-enterprise-platform-strategy.md,https://developer.konghq.com/gateway/upgrade/backup-and-restore/),https://developer.konghq.com/gateway/upgrade/backup-and-restore,contextual,,developer.konghq.com
docs/47-kong-enterprise-platform-strategy.md,https://developer.konghq.com/gateway/version-support-policy/)),https://developer.konghq.com/gateway/version-support-policy,contextual,,developer.konghq.com
docs/47-kong-enterprise-platform-strategy.md,https://developer.konghq.com/konnect/),https://developer.konghq.com/konnect,contextual,,developer.konghq.com
docs/47-kong-enterprise-platform-strategy.md,https://developer.konghq.com/konnect-platform/compatibility/),https://developer.konghq.com/konnect-platform/compatibility,contextual,,developer.konghq.com
docs/47-kong-enterprise-platform-strategy.md,https://developer.konghq.com/konnect-platform/network/)),https://developer.konghq.com/konnect-platform/network,contextual,,developer.konghq.com
docs/47-kong-enterprise-platform-strategy.md,https://developer.konghq.com/kubernetes-ingress-controller/architecture/),https://developer.konghq.com/kubernetes-ingress-controller/architecture,contextual,,developer.konghq.com
docs/47-kong-enterprise-platform-strategy.md,https://developer.konghq.com/kubernetes-ingress-controller/version-compatibility/),https://developer.konghq.com/kubernetes-ingress-controller/version-compatibility,contextual,,developer.konghq.com
docs/47-kong-enterprise-platform-strategy.md,https://developer.konghq.com/operator/)),https://developer.konghq.com/operator,registered,K-015,developer.konghq.com
docs/47-kong-enterprise-platform-strategy.md,https://developer.konghq.com/plugins/compatibility/),https://developer.konghq.com/plugins/compatibility,contextual,,developer.konghq.com
docs/47-kong-enterprise-platform-strategy.md,https://developer.konghq.com/plugins/openid-connect/),https://developer.konghq.com/plugins/openid-connect,contextual,,developer.konghq.com
docs/47-kong-enterprise-platform-strategy.md,https://developer.konghq.com/plugins/opentelemetry/),https://developer.konghq.com/plugins/opentelemetry,registered,K-008,developer.konghq.com
docs/47-kong-enterprise-platform-strategy.md,https://gateway-api.sigs.k8s.io/docs/concepts/versioning/)),https://gateway-api.sigs.k8s.io/docs/concepts/versioning,contextual,,gateway-api.sigs.k8s.io
docs/48-kong-guided-evaluation.md,https://cloud.google.com/apigee/pricing),https://cloud.google.com/apigee/pricing,registered,G-008,cloud.google.com
docs/48-kong-guided-evaluation.md,https://developer.konghq.com/ai-gateway/),https://developer.konghq.com/ai-gateway,contextual,,developer.konghq.com
docs/48-kong-guided-evaluation.md,https://developer.konghq.com/gateway/deployment-topologies/),https://developer.konghq.com/gateway/deployment-topologies,registered,K-003,developer.konghq.com
docs/48-kong-guided-evaluation.md,https://developer.konghq.com/gateway/entities/),https://developer.konghq.com/gateway/entities,registered,K-016,developer.konghq.com
docs/48-kong-guided-evaluation.md,https://developer.konghq.com/gateway/entities/plugin/),https://developer.konghq.com/gateway/entities/plugin,contextual,,developer.konghq.com
docs/48-kong-guided-evaluation.md,https://developer.konghq.com/gateway/hybrid-mode/),https://developer.konghq.com/gateway/hybrid-mode,registered,K-001,developer.konghq.com
docs/48-kong-guided-evaluation.md,https://developer.konghq.com/gateway/monitoring/),https://developer.konghq.com/gateway/monitoring,contextual,,developer.konghq.com
docs/48-kong-guided-evaluation.md,https://developer.konghq.com/gateway/version-support-policy/),https://developer.konghq.com/gateway/version-support-policy,contextual,,developer.konghq.com
docs/48-kong-guided-evaluation.md,https://developer.konghq.com/plugins/harness-waap/),https://developer.konghq.com/plugins/harness-waap,registered,K-017,developer.konghq.com
docs/48-kong-guided-evaluation.md,https://docs.cloud.google.com/apigee/docs/api-platform/fundamentals/download-api-proxies),https://docs.cloud.google.com/apigee/docs/api-platform/fundamentals/download-api-proxies,registered,G-006,docs.cloud.google.com
docs/48-kong-guided-evaluation.md,https://docs.cloud.google.com/apigee/docs/api-platform/reference/api-proxy-configuration-reference),https://docs.cloud.google.com/apigee/docs/api-platform/reference/api-proxy-configuration-reference,registered,G-007,docs.cloud.google.com
docs/48-kong-guided-evaluation.md,https://docs.cloud.google.com/apigee/docs/hybrid/v1.16/what-is-hybrid),https://docs.cloud.google.com/apigee/docs/hybrid/v1.16/what-is-hybrid,registered,G-005,docs.cloud.google.com
docs/48-kong-guided-evaluation.md,https://docs.mulesoft.com/gateway/latest/),https://docs.mulesoft.com/gateway/latest,contextual,,docs.mulesoft.com
docs/48-kong-guided-evaluation.md,https://docs.traceable.ai/docs/tracing-agents-rule-evaluation-for-protection),https://docs.traceable.ai/docs/tracing-agents-rule-evaluation-for-protection,registered,TR-003,docs.traceable.ai
docs/48-kong-guided-evaluation.md,https://docs.traceable.ai/kong),https://docs.traceable.ai/kong,contextual,,docs.traceable.ai
docs/48-kong-guided-evaluation.md,https://docs.traceable.ai/v1/docs/third-party-monitoring-support-matrix),https://docs.traceable.ai/v1/docs/third-party-monitoring-support-matrix,registered,TR-004,docs.traceable.ai
docs/48-kong-guided-evaluation.md,https://konghq.com/pricing),https://konghq.com/pricing,registered,K-018,konghq.com
docs/48-kong-guided-evaluation.md,https://learn.microsoft.com/en-us/azure/api-management/self-hosted-gateway-overview),https://learn.microsoft.com/en-us/azure/api-management/self-hosted-gateway-overview,registered,M-002,learn.microsoft.com
docs/48-kong-guided-evaluation.md,https://www.mulesoft.com/anypoint-pricing),https://www.mulesoft.com/anypoint-pricing,registered,MU-008,www.mulesoft.com
docs/49-kong-guided-evaluation-facilitator-guide.md,https://cloud.google.com/apigee/pricing),https://cloud.google.com/apigee/pricing,registered,G-008,cloud.google.com
docs/49-kong-guided-evaluation-facilitator-guide.md,https://developer.konghq.com/ai-gateway/),https://developer.konghq.com/ai-gateway,contextual,,developer.konghq.com
docs/49-kong-guided-evaluation-facilitator-guide.md,https://developer.konghq.com/gateway/deployment-topologies/),https://developer.konghq.com/gateway/deployment-topologies,registered,K-003,developer.konghq.com
docs/49-kong-guided-evaluation-facilitator-guide.md,https://developer.konghq.com/gateway/entities/),https://developer.konghq.com/gateway/entities,registered,K-016,developer.konghq.com
docs/49-kong-guided-evaluation-facilitator-guide.md,https://developer.konghq.com/gateway/entities/plugin/),https://developer.konghq.com/gateway/entities/plugin,contextual,,developer.konghq.com
docs/49-kong-guided-evaluation-facilitator-guide.md,https://developer.konghq.com/gateway/hybrid-mode/),https://developer.konghq.com/gateway/hybrid-mode,registered,K-001,developer.konghq.com
docs/49-kong-guided-evaluation-facilitator-guide.md,https://developer.konghq.com/gateway/monitoring/),https://developer.konghq.com/gateway/monitoring,contextual,,developer.konghq.com
docs/49-kong-guided-evaluation-facilitator-guide.md,https://developer.konghq.com/gateway/version-support-policy/),https://developer.konghq.com/gateway/version-support-policy,contextual,,developer.konghq.com
docs/49-kong-guided-evaluation-facilitator-guide.md,https://developer.konghq.com/plugins/harness-waap/),https://developer.konghq.com/plugins/harness-waap,registered,K-017,developer.konghq.com
docs/49-kong-guided-evaluation-facilitator-guide.md,https://docs.cloud.google.com/apigee/docs/api-platform/fundamentals/download-api-proxies),https://docs.cloud.google.com/apigee/docs/api-platform/fundamentals/download-api-proxies,registered,G-006,docs.cloud.google.com
docs/49-kong-guided-evaluation-facilitator-guide.md,https://docs.cloud.google.com/apigee/docs/api-platform/reference/api-proxy-configuration-reference),https://docs.cloud.google.com/apigee/docs/api-platform/reference/api-proxy-configuration-reference,registered,G-007,docs.cloud.google.com
docs/49-kong-guided-evaluation-facilitator-guide.md,https://docs.cloud.google.com/apigee/docs/hybrid/v1.16/what-is-hybrid),https://docs.cloud.google.com/apigee/docs/hybrid/v1.16/what-is-hybrid,registered,G-005,docs.cloud.google.com
docs/49-kong-guided-evaluation-facilitator-guide.md,https://docs.mulesoft.com/gateway/latest/),https://docs.mulesoft.com/gateway/latest,contextual,,docs.mulesoft.com
docs/49-kong-guided-evaluation-facilitator-guide.md,https://docs.traceable.ai/docs/tracing-agents-rule-evaluation-for-protection),https://docs.traceable.ai/docs/tracing-agents-rule-evaluation-for-protection,registered,TR-003,docs.traceable.ai
docs/49-kong-guided-evaluation-facilitator-guide.md,https://docs.traceable.ai/kong),https://docs.traceable.ai/kong,contextual,,docs.traceable.ai
docs/49-kong-guided-evaluation-facilitator-guide.md,https://github.com/tomqwu/apim/blob/main/presentations/kong-platform-journey-guided.pptx),https://github.com/tomqwu/apim/blob/main/presentations/kong-platform-journey-guided.pptx,contextual,,github.com
docs/49-kong-guided-evaluation-facilitator-guide.md,https://konghq.com/pricing),https://konghq.com/pricing,registered,K-018,konghq.com
docs/49-kong-guided-evaluation-facilitator-guide.md,https://learn.microsoft.com/en-us/azure/api-management/self-hosted-gateway-overview),https://learn.microsoft.com/en-us/azure/api-management/self-hosted-gateway-overview,registered,M-002,learn.microsoft.com
docs/49-kong-guided-evaluation-facilitator-guide.md,https://tomqwu.github.io/apim/#/present/kong-platform-journey-guided/0),https://tomqwu.github.io/apim,contextual,,tomqwu.github.io
docs/49-kong-guided-evaluation-facilitator-guide.md,https://www.mulesoft.com/anypoint-pricing),https://www.mulesoft.com/anypoint-pricing,registered,MU-008,www.mulesoft.com
docs/50-apigee-migration-strategy.md,https://cloud.google.com/apigee/pricing),https://cloud.google.com/apigee/pricing,registered,G-008,cloud.google.com
docs/50-apigee-migration-strategy.md,https://docs.cloud.google.com/apigee/docs/api-platform/fundamentals/download-api-proxies),https://docs.cloud.google.com/apigee/docs/api-platform/fundamentals/download-api-proxies,registered,G-006,docs.cloud.google.com
docs/50-apigee-migration-strategy.md,https://docs.cloud.google.com/apigee/docs/api-platform/reference/api-proxy-configuration-reference),https://docs.cloud.google.com/apigee/docs/api-platform/reference/api-proxy-configuration-reference,registered,G-007,docs.cloud.google.com
docs/50-apigee-migration-strategy.md,https://docs.cloud.google.com/apigee/docs/hybrid/v1.16/what-is-hybrid),https://docs.cloud.google.com/apigee/docs/hybrid/v1.16/what-is-hybrid,registered,G-005,docs.cloud.google.com
docs/50-apigee-migration-strategy.md,https://konghq.com/pricing),https://konghq.com/pricing,registered,K-018,konghq.com
poc/real-world-scenarios.md,https://cert-manager.io/docs/usage/certificate/)),https://cert-manager.io/docs/usage/certificate,contextual,,cert-manager.io
poc/real-world-scenarios.md,https://docs.cloudfoundry.org/devguide/deploy-apps/routes-domains.html)),https://docs.cloudfoundry.org/devguide/deploy-apps/routes-domains.html,contextual,,docs.cloudfoundry.org
poc/real-world-scenarios.md,https://docs.mulesoft.com/mule-runtime/latest/mule-high-availability-ha-clusters),https://docs.mulesoft.com/mule-runtime/latest/mule-high-availability-ha-clusters,registered,MU-005,docs.mulesoft.com
poc/real-world-scenarios.md,https://gateway-api.sigs.k8s.io/guides/user-guides/traffic-splitting/),https://gateway-api.sigs.k8s.io/guides/user-guides/traffic-splitting,contextual,,gateway-api.sigs.k8s.io
poc/real-world-scenarios.md,https://kubernetes.io/docs/concepts/configuration/secret/)),https://kubernetes.io/docs/concepts/configuration/secret,registered,K8S-004,kubernetes.io
poc/real-world-scenarios.md,https://kubernetes.io/docs/concepts/workloads/pods/disruptions/)),https://kubernetes.io/docs/concepts/workloads/pods/disruptions,registered,K8S-002,kubernetes.io
poc/real-world-scenarios.md,https://learn.microsoft.com/en-us/azure/aks/reliability-multi-region-deployment-models),https://learn.microsoft.com/en-us/azure/aks/reliability-multi-region-deployment-models,contextual,,learn.microsoft.com
poc/real-world-scenarios.md,https://learn.microsoft.com/en-us/azure/reliability/reliability-aks),https://learn.microsoft.com/en-us/azure/reliability/reliability-aks,contextual,,learn.microsoft.com
poc/real-world-scenarios.md,https://opentelemetry.io/docs/collector/internal-telemetry/),https://opentelemetry.io/docs/collector/internal-telemetry,contextual,,opentelemetry.io
poc/real-world-scenarios.md,https://spec.openapis.org/oas/latest.html),https://spec.openapis.org/oas/latest.html,contextual,,spec.openapis.org
poc/real-world-scenarios.md,https://www.rfc-editor.org/rfc/rfc8705.html),https://www.rfc-editor.org/rfc/rfc8705.html,contextual,,www.rfc-editor.org
poc/real-world-scenarios.md,https://www.rfc-editor.org/rfc/rfc9110.html),https://www.rfc-editor.org/rfc/rfc9110.html,registered,RFC-001,www.rfc-editor.org
poc/real-world-scenarios.md,https://www.rfc-editor.org/rfc/rfc9700.html),https://www.rfc-editor.org/rfc/rfc9700.html,contextual,,www.rfc-editor.org
research/apigee.md,https://cloud.google.com/apigee/docs/api-platform/analytics/export-data),https://cloud.google.com/apigee/docs/api-platform/analytics/export-data,contextual,,cloud.google.com
research/apigee.md,https://cloud.google.com/apigee/docs/api-platform/fundamentals/download-api-proxies),https://cloud.google.com/apigee/docs/api-platform/fundamentals/download-api-proxies,contextual,,cloud.google.com
research/apigee.md,https://cloud.google.com/apigee/docs/api-platform/fundamentals/environments-overview),https://cloud.google.com/apigee/docs/api-platform/fundamentals/environments-overview,contextual,,cloud.google.com
research/apigee.md,https://cloud.google.com/apigee/docs/api-platform/fundamentals/environments-working-with),https://cloud.google.com/apigee/docs/api-platform/fundamentals/environments-working-with,contextual,,cloud.google.com
research/apigee.md,https://cloud.google.com/apigee/docs/api-platform/fundamentals/organization-structure),https://cloud.google.com/apigee/docs/api-platform/fundamentals/organization-structure,contextual,,cloud.google.com
research/apigee.md,https://cloud.google.com/apigee/docs/api-platform/get-started/apigee-feature-summary),https://cloud.google.com/apigee/docs/api-platform/get-started/apigee-feature-summary,registered,G-003,cloud.google.com
research/apigee.md,https://cloud.google.com/apigee/docs/api-platform/publish/adding-developers-your-api-product#exporting-publishing-data),https://cloud.google.com/apigee/docs/api-platform/publish/adding-developers-your-api-product,contextual,,cloud.google.com
research/apigee.md,https://cloud.google.com/apigee/docs/api-platform/reference/limits),https://cloud.google.com/apigee/docs/api-platform/reference/limits,contextual,,cloud.google.com
research/apigee.md,https://cloud.google.com/apigee/docs/api-platform/reference/pay-as-you-go-updated-overview),https://cloud.google.com/apigee/docs/api-platform/reference/pay-as-you-go-updated-overview,contextual,,cloud.google.com
research/apigee.md,https://cloud.google.com/apigee/docs/hybrid/latest/cassandra-backup-overview),https://cloud.google.com/apigee/docs/hybrid/latest/cassandra-backup-overview,contextual,,cloud.google.com
research/apigee.md,https://cloud.google.com/apigee/docs/hybrid/latest/install-create-cluster),https://cloud.google.com/apigee/docs/hybrid/latest/install-create-cluster,contextual,,cloud.google.com
research/apigee.md,https://cloud.google.com/apigee/docs/hybrid/latest/restore-cassandra-multi-region),https://cloud.google.com/apigee/docs/hybrid/latest/restore-cassandra-multi-region,contextual,,cloud.google.com
research/apigee.md,https://cloud.google.com/apigee/docs/hybrid/latest/what-is-hybrid),https://cloud.google.com/apigee/docs/hybrid/latest/what-is-hybrid,registered,G-001,cloud.google.com
research/apigee.md,https://cloud.google.com/apigee/docs/hybrid/latest/where-data.html),https://cloud.google.com/apigee/docs/hybrid/latest/where-data.html,contextual,,cloud.google.com
research/apigee.md,https://cloud.google.com/apigee/docs/hybrid/supported-platforms),https://cloud.google.com/apigee/docs/hybrid/supported-platforms,registered,G-004,cloud.google.com
research/azure-apim.md,https://learn.microsoft.com/en-us/azure/api-management/api-management-gateways-overview),https://learn.microsoft.com/en-us/azure/api-management/api-management-gateways-overview,registered,M-001,learn.microsoft.com
research/azure-apim.md,https://learn.microsoft.com/en-us/azure/api-management/breaking-changes/git-configuration-retirement-march-2025),https://learn.microsoft.com/en-us/azure/api-management/breaking-changes/git-configuration-retirement-march-2025,contextual,,learn.microsoft.com
research/azure-apim.md,https://learn.microsoft.com/en-us/azure/api-management/how-to-self-hosted-gateway-on-kubernetes-in-production#configuration-backup),https://learn.microsoft.com/en-us/azure/api-management/how-to-self-hosted-gateway-on-kubernetes-in-production,contextual,,learn.microsoft.com
research/azure-apim.md,https://learn.microsoft.com/en-us/azure/api-management/self-hosted-gateway-overview),https://learn.microsoft.com/en-us/azure/api-management/self-hosted-gateway-overview,registered,M-002,learn.microsoft.com
research/azure-apim.md,https://learn.microsoft.com/en-us/azure/api-management/self-hosted-gateway-support-policies),https://learn.microsoft.com/en-us/azure/api-management/self-hosted-gateway-support-policies,registered,M-003,learn.microsoft.com
research/azure-apim.md,https://learn.microsoft.com/en-us/azure/api-management/v2-service-tiers-overview),https://learn.microsoft.com/en-us/azure/api-management/v2-service-tiers-overview,registered,M-005,learn.microsoft.com
research/azure-apim.md,https://learn.microsoft.com/en-us/azure/api-management/workspaces-overview),https://learn.microsoft.com/en-us/azure/api-management/workspaces-overview,registered,M-004,learn.microsoft.com
research/azure-apim.md,https://learn.microsoft.com/en-us/azure/reliability/reliability-api-management),https://learn.microsoft.com/en-us/azure/reliability/reliability-api-management,contextual,,learn.microsoft.com
